,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37
r1335,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
r1337,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,
r1338,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0
r1339,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0
r1340,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,
r1341,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1342,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
r1343,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
r1344,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
r1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
r1346,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
r1348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1351,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
r1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1353,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,
r1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1357,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
r1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019782593260893146,0.0,0.0,0.0,0.0,0.0,0.0
r1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1380,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297,0.0002040099999476297
r1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1400,0.0,,,,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,,0.0,0.0,,
r1401,0.0014944999999999993,0.0014449999999999936,0.002036,0.001866,0.0011729999999999972,0.0009809999999999992,0.002318,0.0013520000000000008,0.0014789999999999972,0.001892,0.001803,0.0020410000000000046,0.0008655000000000081,0.0015759999999999867,0.0014230000000000154,0.0014565000000000005,0.0006135000000000125,0.0005250000000000012,0.0016120000000000002,0.001401,0.0006849999999999997,0.0007070000000000045,0.0012179999999999904,0.0013969999999999948,0.0006849999999999957,0.0006254999999999978,0.003161000000000014,0.001356000000000003,0.001261999999999994,0.001333,0.0016019999999999938,0.0019370000000000038,0.0014420000000000012,0.00101299999999998,0.00043049999999999333,0.0010490000000000048,0.001395500000000001,0.00113000000000003
r1418,0.021808999999962,0.02287499999999909,0.012544000000048072,0.00913700000000972,0.011931000000004131,0.0110740000000078,0.0051419999999779975,0.009268000000020038,0.017508000000020733,0.00421300000004976,0.015245000000049913,0.025658000000021275,0.01635199999998349,0.01629600000001119,0.013458000000014179,0.01044400000000678,0.0072920000000067375,0.004866999999990185,0.007622999999966852,0.011060000000043143,0.0007910000000492801,0.01555099999995946,0.002685000000042237,0.008906000000024505,0.017103000000020074,0.005544999999983703,0.01494500000001153,0.010035000000016224,0.007319000000052256,0.017117999999982203,0.007380000000011933,0.006494999999972606,0.008047000000033222,0.0017810000000508808,0.0021530000000211658,0.012876000000005659,0.0039460000000417494,0.006553000000053544
r1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1427,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,
r1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1434,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
r1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1450,0.001752,0.001012,0.001988,0.002083,0.001666,0.001343,0.0,0.001214,0.001779,0.001949,0.001794,0.001871,0.0016879999999999998,0.000973,0.002063,0.001452,0.001143,0.0017510000000000002,0.001588,0.001212,0.001777,0.001091,0.0017170000000000002,0.001849,0.001495,0.001436,0.001261,0.00139,0.0014789999999999998,0.001369,0.001354,0.001854,0.001484,0.00128,0.001297,0.001341,0.001406,0.0012380000000000002
r1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1455,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
r1456,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
r1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1464,,,,,-0.004627970000001369,,,,,,0.0,-0.008986000000049899,,-0.004762000000027911,-0.0008890000000292275,,-0.0028919999999743595,,-0.00544800000000123,,-0.007540999999946506,,,,,,,,,-0.005025970000019697,,-0.007565504067429173,,,,0.0,,
r1492,0.002186,0.000957,0.001085,0.002309,0.001033,0.003761,0.001264,0.000676,0.000972,0.0008609999999999999,0.000701,0.001073,0.003889,0.002831,0.001778,0.0013310000000000002,0.00108,0.000438,0.00096,0.000465,0.001578,0.000509,0.001368,0.002095,0.001504,0.002278,0.001196,0.000965,0.000775,0.002664,0.0008849999999999998,0.000378,0.001585,0.001307,0.001135,0.000912,0.000627,0.002136
r1495,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e-05,,7.000000000000003e-06,,
r1499,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e-05,,7.000000000000003e-06,,
r1500,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e-05,,7.000000000000003e-06,,
r1503,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e-05,,7.000000000000003e-06,,
r1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1538,1.8e-05,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,0.000111,0.000177,9.5e-05,0.0,0.0
r1544,0.005122000000028493,0.0035990000000083455,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,0.008495000000039001,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1546,0.005122000000028493,0.0035990000000083455,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,0.008495000000039001,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1547,0.005122000000028493,0.0035990000000083455,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,0.008495000000039001,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1548,0.005122000000028493,0.0035990000000083455,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,-0.033716659999981864,0.0032179999999470965,0.00776199999995697,-0.019904659999951942,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,-0.013331659999948895,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1549,0.005122000000028493,0.0035990000000083455,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,0.008495000000039001,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1551,0.005122000000028493,-0.004508439999995062,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,-0.012114440000004834,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,-0.002800439999987248,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,-0.005440750000047956,0.006750000000010914
r1552,0.005122000000028493,0.0035990000000083455,0.008922999999981585,0.00703899999996338,0.005801000000019485,0.001981999999998152,0.0029729999999972287,0.012122999999974128,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,-0.02159152000001541,0.009161999999946602,0.008824000000004162,0.009907999999995807,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1553,0.005122000000028493,-0.01264197000000422,0.008922999999981585,0.00703899999996338,-0.005787005331171713,0.001981999999998152,0.0029729999999972287,0.012122999999974128,-0.013073226190726928,-0.012407353555545342,-0.010303249999992659,0.01158799999996063,0.0032179999999470965,-0.03436124999996082,0.008495000000039001,-0.013962249999963205,0.008824000000004162,0.009907999999995807,-0.0064859599999635975,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.007965000000012878,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1554,0.005122000000028493,0.0035990000000083455,-0.0052954785555812105,-0.031813069999998334,-0.02597634615381139,-0.0013887386668329784,0.002643870000042625,0.012122999999974128,0.005566000000044369,-0.016700069999956213,0.0034429999999474607,-0.0389799800000219,0.0032179999999470965,0.00776199999995697,0.008495000000039001,-0.03036378000001605,0.008824000000004162,-0.0403993800000535,-0.013538069999981415,0.005411999999978434,0.010311999999998987,-0.0743580700000166,0.009828999999967893,0.00851399999999103,0.007545000000050095,0.0038339999999834617,0.009312000000022636,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,0.003098056666658522,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,0.006750000000010914
r1556,-0.01476018000005297,0.0035990000000083455,0.008922999999981585,0.00703899999996338,-0.0010266116667025926,0.001981999999998152,0.0029729999999972287,-0.06851044656355043,0.005566000000044369,0.0034389999999575593,0.0034429999999474607,0.01158799999996063,0.0032179999999470965,0.00776199999995697,0.008495000000039001,0.009161999999946602,0.008824000000004162,-0.0006675500000028477,0.003788999999983389,0.005411999999978434,0.010311999999998987,0.01483800000005431,0.009828999999967893,0.00851399999999103,-0.01989743523790821,0.0038339999999834617,-0.042459741478978685,0.007557000000019799,0.007654999999999745,0.008277000000020962,0.01735499999995227,0.004629000000022643,-0.0419525824000857,0.00705300000004172,0.009796000000051208,0.011471000000028651,0.010771999999974469,-0.03232039772206008
